temperature,humidity,vibration,current,status
20.4,93.4,2338,7.457,WARNING
24.5,97.7,1165,6.561,NORMAL
58.9,52.9,961,6.382,NORMAL
75.0,71.6,2026,3.187,NORMAL
34.4,84.1,997,5.473,NORMAL
73.0,94.1,3586,2.666,FAULT
70.9,88.1,1227,4.171,WARNING
32.1,65.3,718,3.929,NORMAL
30.2,48.4,1035,3.383,NORMAL
75.3,87.8,1321,1.322,NORMAL
68.4,62.8,1990,2.392,NORMAL
22.6,42.1,1993,5.35,NORMAL
65.5,76.7,3031,6.672,WARNING
46.4,72.9,822,6.789,NORMAL
41.6,63.7,969,5.784,NORMAL
30.3,48.6,3231,9.41,WARNING
25.0,61.5,860,2.476,NORMAL
63.5,72.5,2007,6.794,WARNING
78.1,82.7,2865,4.834,WARNING
25.9,66.8,2667,8.725,WARNING
52.6,71.1,956,9.369,WARNING
42.6,54.4,3140,7.925,WARNING
24.6,43.5,697,5.099,NORMAL
56.8,92.4,2407,4.292,WARNING
46.2,70.8,1174,6.549,NORMAL
29.5,66.7,3074,3.16,NORMAL
38.9,76.0,2535,6.899,WARNING
43.8,58.9,2052,3.424,NORMAL
44.4,65.6,2310,3.442,NORMAL
53.8,99.3,1536,0.751,NORMAL
37.3,92.7,3167,5.031,WARNING
67.3,76.3,3451,6.709,FAULT
31.2,84.8,3181,3.018,NORMAL
46.2,40.2,1868,5.31,NORMAL
43.3,74.2,1635,5.151,NORMAL
32.8,79.2,2456,5.548,NORMAL
48.5,92.6,1173,8.157,WARNING
63.3,55.5,1019,1.818,NORMAL
27.5,65.8,1628,3.884,NORMAL
56.5,41.7,1783,5.715,NORMAL
59.1,89.4,1754,8.293,WARNING
43.1,42.6,979,6.736,NORMAL
39.4,52.2,3931,3.788,NORMAL
65.8,53.2,1076,7.069,WARNING
76.5,41.7,1355,9.188,WARNING
46.2,89.7,3773,0.717,WARNING
24.5,63.9,3079,1.611,NORMAL
41.9,59.4,856,0.767,NORMAL
35.3,49.4,713,8.813,NORMAL
76.9,59.3,3261,2.614,WARNING
47.8,91.2,559,5.933,WARNING
27.2,86.3,3901,8.385,WARNING
40.1,85.1,3872,4.754,WARNING
77.8,65.3,2013,0.648,NORMAL
34.4,72.6,3368,4.147,NORMAL
43.6,99.2,658,2.184,NORMAL
55.1,90.3,538,3.155,NORMAL
21.7,98.4,1891,1.375,NORMAL
79.3,66.0,4010,2.959,WARNING
45.2,76.8,864,2.287,NORMAL
68.8,50.1,1805,2.54,NORMAL
46.8,95.6,3707,2.742,WARNING
30.5,46.5,2473,2.428,NORMAL
66.0,99.4,3946,7.468,FAULT
22.5,96.3,1003,3.482,NORMAL
63.9,66.1,1502,9.271,WARNING
71.7,44.5,1030,4.918,NORMAL
29.6,54.4,3417,8.66,WARNING
78.8,86.7,4022,9.98,FAULT
28.9,86.2,3179,9.158,WARNING
57.3,81.2,2046,0.688,NORMAL
76.5,65.1,3020,6.95,WARNING
34.0,98.8,860,3.081,NORMAL
71.0,71.7,1124,4.402,NORMAL
25.8,78.3,3767,3.558,NORMAL
45.2,54.6,1368,9.328,WARNING
73.6,45.7,1284,5.269,NORMAL
48.2,68.6,3161,9.629,WARNING
35.1,49.7,3353,9.673,WARNING
78.6,61.7,2733,7.497,WARNING
38.1,40.7,2396,5.223,NORMAL
65.6,52.6,539,2.704,NORMAL
50.1,69.8,2764,0.814,NORMAL
38.4,87.2,2067,4.67,NORMAL
50.4,53.3,838,7.65,NORMAL
65.2,75.1,3847,3.853,WARNING
50.2,64.3,1861,6.154,WARNING
55.2,48.7,1543,5.729,NORMAL
63.6,83.7,1940,8.99,FAULT
36.9,73.0,4050,9.54,WARNING
51.4,42.5,719,6.923,NORMAL
71.0,67.1,3416,7.828,FAULT
61.5,75.0,1539,2.499,NORMAL
65.1,95.4,2083,6.041,FAULT
78.8,70.5,895,5.057,NORMAL
60.6,78.1,3206,0.551,WARNING
45.1,79.5,1125,2.455,NORMAL
52.4,94.7,1531,3.73,NORMAL
38.7,50.2,759,1.842,NORMAL
49.9,45.7,1623,9.911,WARNING
72.7,57.1,952,7.392,WARNING
78.1,80.2,1904,5.469,WARNING
50.7,62.6,733,8.332,WARNING
72.8,99.9,3931,1.373,FAULT
73.9,73.7,2639,2.799,WARNING
67.7,55.4,2119,5.702,WARNING
74.1,88.9,577,9.04,WARNING
49.2,86.3,724,2.498,NORMAL
69.9,74.0,2086,0.762,NORMAL
40.0,48.4,3277,5.005,WARNING
69.8,97.5,1521,7.492,WARNING
76.2,92.9,984,9.177,FAULT
31.6,82.8,2972,6.294,WARNING
23.8,95.2,3344,7.554,WARNING
30.0,76.6,1658,7.317,NORMAL
44.7,81.7,2756,5.071,WARNING
44.3,82.1,3441,2.669,WARNING
60.9,89.4,580,5.568,WARNING
50.1,48.0,3950,5.671,WARNING
74.0,51.7,3130,1.636,WARNING
73.3,82.0,1158,3.476,NORMAL
41.7,57.6,2433,6.578,NORMAL
38.9,40.5,1899,6.44,NORMAL
67.4,96.0,622,1.251,WARNING
44.9,89.4,3192,5.414,WARNING
33.0,45.3,1268,9.788,NORMAL
68.6,90.4,3059,2.412,WARNING
21.1,74.5,3892,3.427,NORMAL
42.6,95.2,1641,9.287,WARNING
75.5,83.6,954,9.088,WARNING
69.4,53.1,2181,7.533,WARNING
30.4,83.4,3754,5.84,WARNING
55.0,75.5,4088,4.553,WARNING
77.0,66.4,1599,7.616,WARNING
38.3,97.7,3988,3.942,WARNING
20.4,93.6,1676,5.155,NORMAL
37.8,78.7,2977,7.67,WARNING
54.6,65.7,732,1.441,NORMAL
22.2,72.4,1415,9.056,NORMAL
70.8,51.7,1485,6.563,WARNING
35.9,68.0,671,8.939,NORMAL
71.1,67.4,2341,6.223,WARNING
36.2,86.8,872,3.034,NORMAL
35.6,83.3,1800,4.515,NORMAL
64.3,53.4,2137,5.339,WARNING
55.9,74.7,1782,1.723,NORMAL
35.1,54.8,1992,2.936,NORMAL
30.5,53.4,1038,8.557,NORMAL
40.0,71.6,1322,1.716,NORMAL
38.2,57.1,1490,4.954,NORMAL
42.8,71.9,2813,3.849,NORMAL
77.3,87.4,1825,4.499,WARNING
51.0,69.2,3485,3.873,WARNING
49.6,85.3,1894,0.713,NORMAL
60.4,79.9,2206,3.888,NORMAL
64.6,45.1,692,2.041,NORMAL
40.9,61.8,4085,1.158,NORMAL
72.1,54.3,869,6.35,WARNING
47.4,45.4,2994,2.509,NORMAL
41.5,72.9,1096,4.613,NORMAL
57.9,89.5,3221,8.992,FAULT
61.1,89.1,1501,8.953,WARNING
48.1,82.2,852,4.456,NORMAL
75.8,58.4,3523,6.276,FAULT
53.5,63.9,3482,9.123,FAULT
45.4,68.7,2484,0.77,NORMAL
29.4,76.1,3716,8.165,WARNING
25.3,72.4,3642,6.103,WARNING
79.9,77.5,3449,8.406,FAULT
79.8,91.4,3469,1.503,FAULT
46.2,92.3,1326,9.426,WARNING
43.2,88.3,2007,3.758,NORMAL
64.8,59.3,1327,5.792,NORMAL
54.4,98.4,2859,3.462,WARNING
64.5,95.3,3080,0.994,WARNING
41.9,60.5,2094,6.307,NORMAL
36.6,91.9,3227,4.58,WARNING
49.0,91.0,2937,0.965,WARNING
40.2,96.8,727,6.151,WARNING
42.8,94.6,728,1.621,NORMAL
78.0,55.3,1106,9.029,WARNING
34.9,61.8,676,3.746,NORMAL
73.1,67.2,2513,0.747,WARNING
69.9,82.1,2170,3.91,WARNING
55.0,60.9,2587,5.165,WARNING
33.4,67.1,2146,9.928,NORMAL
79.0,46.7,2602,9.23,FAULT
72.7,70.2,2582,8.474,FAULT
70.9,50.8,4056,2.173,WARNING
39.9,69.4,3157,2.495,NORMAL
74.9,63.5,817,4.007,NORMAL
74.7,87.3,3388,3.967,WARNING
29.4,43.3,1071,9.293,NORMAL
23.3,90.6,1186,3.822,NORMAL
42.6,59.9,1880,4.241,NORMAL
57.3,68.6,2960,5.254,WARNING
49.4,46.2,3801,2.2,WARNING
59.2,75.0,3834,7.528,WARNING
50.5,64.4,3562,9.118,FAULT
53.4,40.7,907,8.251,WARNING
49.2,79.4,1059,2.14,NORMAL
77.7,66.2,1624,1.79,NORMAL
67.1,61.4,3666,5.934,WARNING
39.7,63.5,1672,3.213,NORMAL
27.0,49.9,2484,3.336,NORMAL
50.8,81.6,2101,5.79,WARNING
51.6,45.0,1140,2.807,NORMAL
71.4,48.8,1661,8.573,WARNING
24.3,73.7,3390,7.745,WARNING
54.5,60.9,1592,8.001,WARNING
50.3,85.0,3286,3.221,WARNING
62.6,65.9,2803,7.751,WARNING
27.6,94.8,759,9.885,WARNING
54.0,47.8,3762,8.036,FAULT
36.6,59.0,2722,5.801,NORMAL
66.4,62.1,3649,7.803,FAULT
61.0,54.3,971,1.943,NORMAL
44.3,89.1,4013,5.41,WARNING
48.4,40.7,3967,3.241,WARNING
58.1,87.5,3121,1.821,WARNING
40.7,64.8,2951,5.331,NORMAL
75.3,62.9,2201,3.286,NORMAL
79.4,92.6,1757,1.194,WARNING
50.8,43.2,2615,5.178,WARNING
63.9,90.5,2260,1.062,WARNING
28.4,82.6,2586,6.167,WARNING
25.4,52.8,1999,9.008,NORMAL
67.4,62.2,4065,8.98,FAULT
48.9,65.1,2144,5.315,NORMAL
51.0,49.9,1314,1.84,NORMAL
43.3,59.6,2816,3.841,NORMAL
48.8,44.9,3750,0.747,WARNING
26.6,74.1,2478,9.124,NORMAL
34.9,75.0,3486,4.366,NORMAL
75.4,68.8,1281,7.254,WARNING
70.1,43.0,2563,9.336,FAULT
45.7,86.1,3650,2.984,FAULT
52.0,97.3,2231,6.572,WARNING
33.3,88.6,1951,2.006,NORMAL
22.9,79.5,3517,2.342,NORMAL
46.1,55.8,2951,5.136,WARNING
24.6,79.5,3463,7.4,WARNING
38.0,77.8,2088,1.097,NORMAL
41.9,90.9,999,7.221,WARNING
59.8,89.5,3489,3.775,WARNING
71.9,46.4,3087,8.229,FAULT
30.3,89.8,2567,3.556,NORMAL
57.5,88.0,3847,3.624,WARNING
78.4,66.0,4043,7.548,FAULT
27.7,70.8,2460,7.439,NORMAL
31.8,72.6,1382,6.769,NORMAL
29.2,71.5,3284,6.327,WARNING
39.6,98.2,1632,3.948,NORMAL
75.1,44.5,1199,9.798,WARNING
56.0,60.6,3934,2.965,WARNING
38.4,51.3,1503,8.366,NORMAL
25.2,50.5,1488,5.111,NORMAL
79.1,53.4,3474,6.434,FAULT
79.3,82.7,1260,5.802,WARNING
49.7,92.2,2023,8.991,FAULT
67.8,70.0,1275,7.101,WARNING
64.8,69.6,4091,9.769,FAULT
75.9,85.2,3150,3.685,WARNING
37.8,92.5,3753,8.796,FAULT
61.8,63.9,506,2.515,NORMAL
71.4,84.6,1718,8.196,WARNING
37.7,86.0,2435,1.254,NORMAL
74.7,77.9,3114,0.853,WARNING
23.5,68.2,977,1.306,NORMAL
73.5,83.6,2904,5.796,WARNING
57.0,47.5,3511,9.985,FAULT
77.2,78.7,1888,3.904,NORMAL
55.7,59.0,1319,5.714,NORMAL
37.4,62.4,1235,7.485,NORMAL
69.6,61.5,1568,3.133,NORMAL
72.3,42.3,2894,6.198,WARNING
54.1,78.7,1487,2.018,NORMAL
63.2,75.6,3078,3.926,WARNING
36.8,61.7,3317,7.903,WARNING
78.3,55.8,3931,9.02,FAULT
49.1,97.2,3083,3.752,WARNING
71.6,86.6,2967,1.964,WARNING
59.3,84.9,1215,2.652,NORMAL
49.1,76.4,650,9.454,WARNING
21.3,57.4,699,6.031,NORMAL
41.8,87.5,2739,8.361,WARNING
23.3,81.7,3646,1.828,NORMAL
74.0,90.7,2335,0.853,WARNING
63.3,87.7,3292,6.031,FAULT
59.8,62.4,3254,1.818,WARNING
49.0,61.6,1519,9.127,WARNING
77.9,57.7,3565,8.54,FAULT
27.7,90.4,3905,1.898,WARNING
34.1,90.3,3070,1.915,NORMAL
57.1,96.2,1334,2.801,NORMAL
30.2,70.2,3067,4.467,NORMAL
28.1,55.3,943,2.665,NORMAL
56.1,85.8,2729,5.228,WARNING
45.1,86.2,3236,4.009,WARNING
41.1,86.1,2440,9.353,WARNING
61.3,74.0,1933,4.048,WARNING
20.9,85.2,1037,9.558,NORMAL
29.1,66.1,3309,6.749,WARNING
39.9,66.3,1823,1.864,NORMAL
32.2,60.9,2818,4.786,NORMAL
51.5,99.6,2608,9.184,FAULT
71.7,65.8,1922,6.496,WARNING
30.4,89.0,1938,9.98,WARNING
65.5,54.7,2842,4.015,WARNING
54.2,78.5,3370,1.729,WARNING
66.8,83.5,646,3.639,NORMAL
30.7,99.4,1636,8.09,WARNING
60.0,64.9,2485,7.433,WARNING
77.6,87.0,3891,7.407,FAULT
55.2,58.7,911,7.072,NORMAL
67.5,50.7,1423,6.193,WARNING
76.8,71.7,848,7.171,WARNING
35.6,87.5,3697,7.112,WARNING
45.6,55.8,2449,5.762,NORMAL
58.5,97.8,3660,2.038,WARNING
40.3,54.0,2133,8.989,WARNING
58.5,88.1,4040,7.747,FAULT
36.1,58.9,1139,2.249,NORMAL
40.2,67.9,3033,4.642,NORMAL
27.5,90.3,1095,2.973,NORMAL
37.7,48.0,2427,8.519,WARNING
38.9,97.8,2786,6.828,WARNING
46.9,57.8,3394,4.015,WARNING
26.2,74.5,4021,4.182,NORMAL
46.3,92.7,3817,6.15,FAULT
21.0,78.7,1612,4.381,NORMAL
79.8,81.1,1746,4.912,WARNING
33.8,45.3,1678,9.268,NORMAL
31.1,62.5,1881,0.507,NORMAL
20.2,71.9,1488,2.408,NORMAL
22.6,48.1,4070,7.698,WARNING
61.7,65.9,2723,3.133,WARNING
36.3,63.2,2176,5.192,NORMAL
77.8,93.9,3308,2.92,NORMAL
52.3,99.3,2684,4.684,WARNING
22.3,79.4,976,4.664,NORMAL
56.8,85.2,3042,3.652,WARNING
30.0,49.4,3216,1.107,NORMAL
75.2,46.5,1913,7.846,WARNING
65.8,87.9,4050,5.464,WARNING
57.2,95.0,1242,9.963,WARNING
37.0,82.3,1607,7.175,NORMAL
49.8,65.2,1641,2.17,NORMAL
41.0,84.8,1533,9.004,WARNING
40.2,75.3,2007,4.082,NORMAL
26.8,49.5,2669,3.117,NORMAL
47.3,61.0,3895,1.112,WARNING
78.6,78.3,1706,8.241,WARNING
74.4,89.5,1187,2.121,NORMAL
48.2,97.1,3424,1.776,WARNING
58.5,98.2,2924,3.026,WARNING
50.1,72.2,3720,4.102,WARNING
29.1,80.9,1096,7.69,NORMAL
50.2,58.6,1435,6.576,NORMAL
43.7,61.5,1482,6.902,NORMAL
75.4,67.0,3615,7.784,FAULT
54.1,52.1,3322,6.477,WARNING
36.5,40.7,522,1.249,NORMAL
57.2,76.3,1951,4.867,NORMAL
29.7,76.0,3316,8.516,WARNING
55.0,45.4,862,2.157,NORMAL
30.2,83.0,743,8.513,NORMAL
76.0,75.3,3968,4.257,WARNING
28.4,63.0,2948,3.012,NORMAL
20.4,52.5,3216,0.679,NORMAL
59.7,47.8,2769,3.513,NORMAL
70.9,66.1,1131,8.974,WARNING
23.3,59.1,3888,5.168,NORMAL
49.5,98.7,1340,5.028,WARNING
42.8,94.2,2650,6.738,WARNING
48.6,43.0,2063,8.857,WARNING
26.3,56.5,2667,8.933,WARNING
75.3,52.0,575,7.879,WARNING
70.2,97.1,3315,6.423,FAULT
78.5,56.0,3804,7.32,FAULT
44.8,63.0,1506,1.878,NORMAL
48.8,70.9,2564,6.804,WARNING
36.6,94.3,3732,2.429,WARNING
26.2,49.4,1365,5.975,NORMAL
77.9,51.2,3249,0.925,WARNING
27.0,50.5,1285,5.356,NORMAL
75.0,69.4,2411,6.174,WARNING
59.5,41.0,3049,9.442,WARNING
66.4,45.2,3598,0.989,WARNING
35.2,58.3,3737,4.946,WARNING
36.6,84.6,587,6.245,NORMAL
67.8,40.3,2285,7.554,WARNING
56.7,48.8,3562,6.663,WARNING
66.4,98.6,549,8.656,FAULT
51.7,78.6,1993,0.525,NORMAL
30.5,69.6,3068,9.569,WARNING
46.9,49.9,567,8.097,WARNING
40.4,66.0,3445,1.373,NORMAL
34.9,85.8,2489,4.809,NORMAL
60.0,69.2,3267,5.788,WARNING
55.0,90.7,2022,5.028,WARNING
59.8,46.0,645,8.999,WARNING
40.9,71.1,3140,6.781,WARNING
62.9,40.5,3451,1.047,WARNING
64.0,97.1,2306,6.842,FAULT
21.8,92.3,3869,9.915,FAULT
59.1,61.2,1057,2.118,NORMAL
79.7,95.7,1741,1.339,WARNING
34.2,84.0,2156,9.045,WARNING
38.0,61.0,1035,2.143,NORMAL
46.5,47.9,2161,6.302,WARNING
53.8,63.0,1305,2.895,NORMAL
56.9,51.6,3317,7.786,WARNING
26.2,93.7,1755,4.064,NORMAL
60.1,84.8,1088,4.185,WARNING
57.2,54.9,913,9.499,WARNING
50.4,84.7,2039,5.093,WARNING
68.8,56.4,692,9.091,WARNING
20.1,91.1,3833,5.648,WARNING
26.4,92.7,662,5.341,NORMAL
50.8,64.2,4079,9.056,FAULT
34.7,97.4,1911,7.991,WARNING
27.4,60.0,2296,5.638,NORMAL
55.6,47.5,2562,7.7,WARNING
74.6,59.6,2973,6.694,WARNING
77.3,45.2,2952,9.283,FAULT
32.6,47.9,1998,2.103,NORMAL
32.2,79.1,547,1.423,NORMAL
26.4,78.9,1203,1.123,NORMAL
49.5,86.0,3314,7.413,FAULT
20.1,67.0,2630,0.527,NORMAL
65.6,80.0,4052,7.884,FAULT
21.0,73.7,2723,4.885,NORMAL
46.3,88.7,3998,9.418,FAULT
46.4,85.9,1129,8.007,WARNING
71.3,77.1,1445,7.859,WARNING
45.4,65.6,2416,7.821,WARNING
42.7,90.6,1303,8.5,WARNING
67.5,82.5,3700,5.423,FAULT
39.2,98.4,1246,1.385,NORMAL
63.8,96.6,1019,7.874,WARNING
45.4,46.4,3985,8.409,FAULT
57.0,89.8,1103,6.745,WARNING
69.5,65.2,2753,0.944,WARNING
77.6,61.2,1065,2.22,NORMAL
34.1,53.9,1603,0.886,NORMAL
47.6,77.7,1948,4.048,NORMAL
76.5,50.9,3353,8.434,FAULT
79.6,57.2,3476,1.786,WARNING
34.6,71.0,1800,0.632,NORMAL
27.2,45.6,1994,9.556,NORMAL
52.4,67.6,1134,7.157,FAULT
23.9,52.8,3680,5.256,NORMAL
59.2,85.9,2858,2.762,WARNING
59.9,81.4,3232,4.247,WARNING
45.4,45.4,2353,5.034,NORMAL
48.8,71.0,2305,5.68,NORMAL
28.6,59.5,3726,4.237,NORMAL
24.4,87.5,3788,9.889,WARNING
27.8,99.0,600,2.798,NORMAL
22.1,47.3,3058,2.879,NORMAL
55.2,56.7,2397,1.299,NORMAL
32.5,44.2,2304,6.181,NORMAL
39.8,83.0,2727,2.424,NORMAL
73.6,69.1,2490,2.45,NORMAL
25.3,97.9,2990,3.716,NORMAL
57.4,94.8,3382,1.826,WARNING
43.5,76.7,560,2.023,NORMAL
46.4,87.8,3485,2.405,WARNING
29.3,43.0,1605,3.945,NORMAL
21.0,89.9,3954,6.357,WARNING
24.9,79.7,3819,1.805,NORMAL
76.9,56.2,2742,8.986,FAULT
25.0,76.9,3420,3.441,NORMAL
54.7,77.2,3115,3.334,NORMAL
46.6,51.8,3495,9.107,FAULT
44.3,41.4,3569,3.316,NORMAL
27.2,98.5,4000,6.22,WARNING
33.9,47.8,3761,8.241,WARNING
55.5,92.7,828,5.148,WARNING
63.4,90.7,2150,8.669,FAULT
26.6,89.7,1181,0.985,NORMAL
71.2,99.5,2554,3.435,WARNING
27.3,68.3,1025,3.595,NORMAL
57.8,78.4,2659,7.518,WARNING
42.6,78.2,3625,2.585,NORMAL
50.2,61.2,1322,8.924,WARNING
53.7,40.9,2070,4.908,NORMAL
47.2,59.8,3287,9.283,FAULT
29.9,46.1,2112,6.937,NORMAL
43.5,65.3,2792,9.279,WARNING
79.1,88.5,3004,1.194,WARNING
60.3,55.3,3364,1.403,WARNING
70.4,67.9,3130,4.259,WARNING
60.5,98.5,3583,5.078,FAULT
38.9,47.7,2388,6.105,NORMAL
31.0,77.9,1321,1.763,NORMAL
22.6,59.1,1277,5.325,NORMAL
58.6,89.9,1992,3.022,NORMAL
61.9,88.6,1947,0.511,WARNING
69.0,66.8,3735,6.152,FAULT
26.5,67.5,2737,5.558,NORMAL
79.3,95.6,2568,9.913,FAULT
73.2,55.8,2630,4.455,WARNING
30.6,50.5,2156,0.558,NORMAL
38.1,90.4,2868,6.72,WARNING
69.8,51.0,2997,6.29,WARNING
53.5,71.5,1934,9.533,WARNING
37.5,86.4,2524,2.225,NORMAL
34.1,52.0,3654,8.659,WARNING
60.4,93.5,944,5.418,WARNING
75.8,68.1,2843,5.157,WARNING
50.9,63.2,1740,3.14,NORMAL
61.1,54.0,3624,8.318,FAULT
27.8,74.7,1037,0.727,NORMAL
21.6,42.6,1622,9.886,NORMAL
70.6,42.5,1631,8.78,WARNING
75.2,54.9,3195,5.284,WARNING
73.0,45.5,936,9.071,WARNING
55.3,56.8,1341,4.419,WARNING
46.4,93.0,1615,9.299,WARNING
33.2,43.0,3583,5.446,NORMAL
45.2,75.4,1046,8.628,WARNING
70.4,91.6,1016,5.502,WARNING
31.6,88.7,2806,6.075,WARNING
75.8,79.5,3143,5.525,WARNING
45.4,100.0,1869,7.551,WARNING
34.8,52.2,3297,2.792,NORMAL
28.9,45.7,2553,1.783,NORMAL
68.4,66.7,1686,0.795,NORMAL
45.4,51.6,2559,3.692,NORMAL
74.2,49.0,1724,5.665,NORMAL
50.6,80.8,2646,3.681,WARNING
20.0,78.3,2639,1.887,NORMAL
65.1,57.8,2539,6.588,WARNING
79.8,47.1,1571,6.462,WARNING
41.2,61.2,3953,9.956,WARNING
67.9,78.5,2054,6.695,WARNING
46.1,75.7,3283,7.746,WARNING
66.1,47.9,1249,3.86,NORMAL
49.4,67.3,1135,1.042,NORMAL
37.0,70.9,807,0.515,NORMAL
46.1,50.1,621,3.289,NORMAL
22.2,93.2,2787,7.118,WARNING
52.6,76.7,609,4.602,NORMAL
30.6,52.5,1864,0.842,NORMAL
33.4,70.3,1869,3.46,NORMAL
79.8,74.2,2108,3.84,NORMAL
58.7,44.4,1831,9.059,WARNING
44.8,97.7,1406,1.193,NORMAL
33.5,95.5,3066,5.847,WARNING
66.8,53.4,745,3.722,NORMAL
32.0,75.5,817,3.383,NORMAL
39.9,92.7,3620,6.183,FAULT
31.3,86.3,3389,1.34,NORMAL
33.6,96.7,3601,7.441,WARNING
74.0,87.5,696,8.76,WARNING
68.9,89.3,850,1.198,NORMAL
48.7,43.8,1577,2.77,NORMAL
22.7,59.9,3901,3.797,NORMAL
57.6,84.1,2132,3.337,NORMAL
48.8,81.7,2755,0.661,WARNING
57.7,51.2,970,4.17,NORMAL
68.0,95.1,2919,5.905,FAULT
52.9,89.2,3890,5.229,WARNING
73.8,91.1,1056,4.939,WARNING
28.4,80.9,2977,2.835,NORMAL
29.4,78.0,1978,8.632,NORMAL
61.3,71.0,3447,7.222,FAULT
69.8,81.1,3586,5.595,FAULT
47.9,58.5,3290,7.601,WARNING
78.9,85.4,1333,8.392,WARNING
33.0,82.3,1579,5.399,NORMAL
74.8,89.6,3695,8.22,FAULT
25.2,87.1,666,2.632,NORMAL
60.8,67.0,1272,1.345,NORMAL
38.7,81.3,1953,3.091,NORMAL
74.0,40.4,2242,6.161,WARNING
78.9,99.3,625,2.533,WARNING
45.9,43.3,974,6.687,NORMAL
55.3,44.9,2921,8.549,WARNING
37.9,53.6,2540,6.058,WARNING
39.3,73.4,1470,5.524,NORMAL
35.2,67.6,1726,2.523,NORMAL
51.6,65.3,597,8.631,WARNING
34.9,92.8,3656,9.746,FAULT
44.4,66.6,2689,1.753,NORMAL
77.7,65.8,647,9.337,WARNING
66.9,82.0,1774,2.836,NORMAL
71.0,51.9,1970,6.248,WARNING
22.8,83.6,1930,0.762,NORMAL
63.0,53.1,3750,2.0,WARNING
52.2,66.8,1535,6.092,NORMAL
55.8,98.9,1332,4.237,WARNING
42.5,80.7,3828,2.891,WARNING
78.2,65.0,641,9.01,WARNING
33.9,59.1,3440,0.784,NORMAL
60.7,71.0,1434,3.503,NORMAL
20.9,66.7,3508,3.147,NORMAL
34.1,58.0,2868,4.031,NORMAL
78.8,88.8,554,8.532,WARNING
43.2,54.6,712,9.3,FAULT
26.1,71.0,3684,3.151,NORMAL
26.8,78.6,727,1.156,NORMAL
39.2,41.9,1890,1.688,NORMAL
57.6,59.4,3314,1.06,WARNING
31.0,97.9,2988,9.482,WARNING
53.0,62.6,1387,7.185,NORMAL
52.9,84.6,867,4.654,NORMAL
59.5,68.6,946,9.455,WARNING
72.9,74.4,1338,3.002,NORMAL
24.7,66.3,2145,2.049,NORMAL
42.8,84.8,3365,8.313,FAULT
60.9,80.5,745,8.4,WARNING
46.7,42.9,1340,1.11,NORMAL
74.7,81.8,1349,3.035,NORMAL
76.5,83.0,3484,3.588,WARNING
20.7,71.6,3900,0.745,NORMAL
58.6,50.0,2510,1.998,NORMAL
74.6,46.0,2464,2.412,NORMAL
59.5,81.3,3222,2.347,WARNING
56.5,54.5,2949,5.995,WARNING
27.7,65.0,1409,4.436,NORMAL
28.9,67.1,2400,2.854,NORMAL
37.2,51.1,1176,4.206,NORMAL
31.6,92.3,571,8.247,WARNING
52.4,65.4,1613,4.482,NORMAL
65.0,87.3,918,0.843,NORMAL
39.8,66.5,1990,7.015,NORMAL
35.7,63.1,769,5.606,NORMAL
46.4,51.1,1788,5.782,NORMAL
79.9,52.9,501,4.586,NORMAL
38.5,67.5,2789,4.714,NORMAL
67.1,88.0,1969,0.802,WARNING
31.6,44.6,2095,1.33,NORMAL
31.9,97.9,3079,8.667,WARNING
40.8,79.6,2640,1.363,NORMAL
28.9,75.9,1043,4.004,NORMAL
70.0,77.0,3598,8.313,FAULT
33.2,63.5,593,3.165,NORMAL
43.7,54.9,3067,6.573,WARNING
44.0,76.3,1388,7.749,NORMAL
35.3,53.8,898,9.8,NORMAL
39.1,72.2,2182,9.359,WARNING
56.3,64.4,1756,8.888,WARNING
47.9,69.6,2051,8.065,WARNING
23.4,57.3,2991,4.743,NORMAL
49.0,71.4,896,7.938,NORMAL
57.4,53.1,2611,5.517,WARNING
36.7,99.8,2048,8.102,WARNING
45.3,87.2,2320,9.978,WARNING
32.6,67.3,1445,8.334,NORMAL
74.9,77.1,530,6.063,WARNING
35.8,46.3,811,0.604,NORMAL
71.5,65.2,1701,4.523,NORMAL
48.4,43.3,2934,3.106,NORMAL
43.9,58.5,2290,4.099,NORMAL
66.6,68.6,549,8.641,WARNING
78.4,58.1,1683,7.906,WARNING
27.2,92.9,3339,8.317,FAULT
55.8,46.0,3609,1.499,WARNING
62.2,46.1,2287,6.089,WARNING
54.6,79.2,2600,9.191,WARNING
53.4,50.6,2379,7.094,WARNING
54.0,48.5,3321,2.965,WARNING
76.3,66.7,2893,1.92,WARNING
52.6,99.7,3782,3.24,WARNING
36.9,47.7,1338,4.03,NORMAL
29.2,42.4,2118,6.291,NORMAL
78.3,94.1,3244,1.826,FAULT
62.1,52.3,1614,7.682,WARNING
26.1,52.6,3130,5.918,NORMAL
23.6,50.5,3984,9.314,WARNING
53.4,54.8,3499,5.657,WARNING
79.3,98.4,582,5.371,WARNING
57.1,40.1,1282,6.615,NORMAL
31.0,67.4,663,1.802,NORMAL
30.0,69.9,4054,1.854,NORMAL
78.8,69.8,3644,4.763,WARNING
63.1,86.2,3799,1.236,WARNING
53.1,67.5,2977,7.566,WARNING
62.5,69.2,2947,8.823,FAULT
75.3,73.5,3810,3.261,WARNING
70.7,44.2,1484,3.147,NORMAL
24.9,99.7,682,2.416,NORMAL
74.1,47.5,1462,8.422,WARNING
41.3,58.3,3117,4.94,NORMAL
72.3,71.8,1818,7.194,WARNING
